source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,phot_g_mean_flux_over_error,radial_velocity,radial_velocity_error,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,l,b,cluster_label,membership_prob,is_member
664323825990708352,129.6718274461479,0.20844117,19.9963635989391,0.13890626,5.382376368734909,0.29085782,18.505178,-35.53371913203998,0.29273143,-12.257334999099164,0.21956997,18.581459,20.639637,17.279425,3.3602123,2.058178,1.3020344,459.52567,,,1.055686,0.540808,1.2227484,205.38861608244653,32.22014582252812,1,0.9437740410901934,True
660917921221670400,130.80364907875733,0.04028908,18.53071859745475,0.01709059,5.544297499365648,0.0463374,119.6506,-38.0066792609087,0.04849697,-11.962854546184058,0.033014603,15.837771,17.181826,14.695301,2.4865246,1.3440542,1.1424704,1953.2156,,,1.0273969,0.0,0.0,207.4592112951285,32.70765335477112,1,0.4412292859353998,True
660957980380034688,130.950455233262,0.017657584,18.80069656597597,0.007915791,5.404358939561922,0.018856004,286.6121,-36.14170093629916,0.020695208,-11.777042151533395,0.014397098,9.983771,10.225441,9.585445,0.6399956,0.24166965,0.39832592,6483.015,33.13847,1.1143473,1.1790738,0.12356077,26.24756,207.21758369926903,32.933486248819705,1,0.8571758857024279,True
661046765943861632,131.6330785281814,0.21756697,18.973732956213333,0.103717856,5.764337865958551,0.24572392,23.458595,-37.079266917819126,0.29108664,-12.246749988597614,0.18820883,18.915508,20.829521,17.575802,3.2537193,1.9140129,1.3397064,516.9364,,,0.9590448,0.0,0.0,207.29572571161887,33.59893264028106,1,0.3419591738681583,True
661152735673342976,131.62660403404846,0.08187472,19.6486514532664,0.042970534,5.529285422227205,0.09173142,60.276897,-38.52750852088445,0.09180756,-13.53671095101174,0.06944734,17.417849,19.296156,16.118107,3.178049,1.8783073,1.2997417,1027.1549,,,0.9578476,0.0,0.0,206.53222877603108,33.82742164591088,1,0.3954854253475182,True
661202282418030080,130.26293363449776,0.1873029,19.30249859042904,0.10732627,5.281419545912709,0.22212525,23.776764,-36.51674964819426,0.23343286,-12.686758227046765,0.16025533,18.333616,20.274273,17.000866,3.273407,1.9406567,1.3327503,582.6684,,,1.0375109,0.6685233,3.0144465,206.3876892921612,32.50150525856324,1,0.5987016024497338,True
661279042073291776,129.4574574932498,0.028651647,19.51405260462688,0.018457435,5.418296385734038,0.034081046,158.98268,-35.385992954781,0.033092473,-12.765264275100396,0.021368412,15.009888,16.120424,13.962742,2.1576824,1.1105366,1.0471458,1340.769,32.321854,12.304906,1.0297942,0.0,0.0,205.83976110351068,31.863654800346307,1,0.8896430629356097,True
661292511090872960,130.1768363161645,0.02030679,19.565948691578978,0.011957485,5.383661986019163,0.021729957,247.75299,-35.90218162180123,0.023850717,-13.0329918832714,0.015956976,11.173428,11.523209,10.663594,0.8596144,0.34978104,0.50983334,1600.3419,34.055016,0.33225486,1.0787914,0.13816282,26.455488,206.06131913644776,32.51722273609573,1,0.9417780534098182,True
661311443306610688,129.92755273931903,0.028734224,19.778396997311283,0.018853601,5.487587613506006,0.03627217,151.2892,-36.75742924630642,0.035235323,-12.92865704954437,0.0246363,6.6092005,6.725384,6.3758082,0.349576,0.11618376,0.23339224,1441.3248,35.677177,0.28534567,1.1175162,0.19428407,35.23308,205.72878637759237,32.37065812690728,1,0.7772099284000207,True
661353224747229184,130.7177861599574,0.11271011,19.853050837979428,0.051093362,5.500195935183925,0.13695715,40.159973,-36.9001958941608,0.14392373,-13.23660720348004,0.12494276,17.857624,17.822388,18.000525,-0.17813683,-0.03523636,-0.14290047,953.78217,,,1.0210094,0.0,0.0,205.94999208218425,33.09429724040444,1,0.7367837766695834,True
