source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,phot_g_mean_flux_over_error,radial_velocity,radial_velocity_error,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,l,b,cluster_label,membership_prob,is_member
663981126257232768,127.36637592857568,0.03011058,21.1439241807227,0.020205926,5.245639307090017,0.035841934,146.3548,-33.973488466974985,0.035647415,-14.176443353515952,0.024485745,15.070245,16.183403,14.022675,2.1607285,1.1131582,1.0475702,2436.7378,41.7348,5.610995,1.1142317,0.07949271,1.3131862,203.2610078544515,30.58358554220477,1,0.3726675470399836,True
664160999487755776,126.52240966174772,0.021965286,21.0821632665673,0.013995328,3.755306025638998,0.024971545,150.3834,-24.69891021007063,0.024240322,0.6109818542141624,0.017913163,14.061597,14.74748,13.262445,1.485035,0.6858835,0.7991514,4429.016,-8.611695,3.8967278,1.2034519,0.10496787,5.413416,203.01771543230447,29.822360778483468,-1,0.0,False
664254595414894848,126.7531550912311,0.16369712,21.56627109665579,0.11204597,4.854763808147262,0.19932419,24.35612,-31.43764773120876,0.18698357,-12.839332244575084,0.13045254,18.424385,20.204008,17.116634,3.0873737,1.779623,1.3077507,628.72766,,,1.0396343,0.56355834,2.130058,202.57629550060864,30.189024005533177,1,0.15895602089522137,True
664320497393421952,129.81036568416374,0.026374757,20.021925664837376,0.01857895,5.428314771416809,0.03223642,168.39076,-36.40285615899853,0.034603193,-13.487761564489126,0.029125866,15.05092,16.171892,13.992845,2.1790476,1.1209726,1.058075,1543.8162,30.052149,7.7602625,1.0366408,0.0,0.0,205.413185109676,32.35117154703751,1,0.8785181338888631,True
664397360128008960,129.555642016292,0.03479739,20.395643412736785,0.023387194,4.766524014080196,0.04347805,109.630585,-23.426823662987044,0.043101,-23.842311844648695,0.031167533,15.385932,16.473568,14.356066,2.1175022,1.087636,1.0298662,2762.4053,30.415611,9.759198,1.0740262,0.05502982,0.44610345,204.9009617695369,32.25441742783845,-1,0.0,False
664496797210379136,129.6029752832606,0.051971134,20.54143837392981,0.035246618,6.978486966555299,0.063514136,109.87297,-46.353871584546,0.06737834,-17.262898040888224,0.050242152,16.402502,18.188429,15.118077,3.0703516,1.7859268,1.2844248,451.0563,,,0.9772452,0.0,0.0,204.75657229447268,32.34567097441191,-1,0.0,False
664496797210379264,129.60386569356808,0.06427681,20.54063913663052,0.04430871,6.839140720689784,0.07783824,87.8635,-46.20781866039651,0.08258177,-17.24393714973171,0.06317211,16.796013,18.375317,15.560731,2.8145857,1.5793037,1.235282,1071.6798,,,0.9556006,0.0588088,0.13167493,204.75779693088353,32.34618437082593,-1,0.0,False
664510949126187136,129.51909214092075,0.07714715,20.659720019657858,0.05090667,5.5484096406649295,0.093585074,59.287334,-35.41030180040849,0.09302473,-13.96535680238938,0.065233186,16.958553,18.59062,15.723049,2.8675709,1.6320667,1.2355042,809.6315,,,0.928931,0.0,0.0,204.59339758944137,32.31184044888366,1,0.4803414981088089,True
664516107383262208,129.4574839047116,0.120862395,20.7945943846041,0.087862134,5.294754862906698,0.15604319,33.931343,-36.134197877770426,0.15257506,-14.244450920737806,0.11197005,17.897324,19.797922,16.59078,3.2071419,1.9005985,1.3065434,565.4446,,,0.93486834,0.35279378,1.3887728,204.4201728916057,32.30312817597159,1,0.46982118650006427,True
664742946079427712,129.64832540275953,0.1791709,21.177212842455457,0.11203816,5.36219890864308,0.20464237,26.20278,-35.28882387616412,0.19891107,-14.469738690577865,0.13578875,18.532223,20.54868,17.210531,3.338148,2.0164566,1.3216915,503.5769,,,1.0090445,0.11049985,0.064692006,204.06362727083385,32.599140130873344,1,0.6215667579348322,True
664845308036464256,130.72092219552022,0.018027637,20.819176382854263,0.00785923,5.4555664701909725,0.020575615,265.1472,-37.42050341541639,0.021764794,-14.063904575178526,0.015239957,8.77069,8.923352,8.487356,0.43599606,0.15266228,0.28333378,5531.4263,33.04872,0.44124243,0.9026179,0.09246474,12.834123,204.86398644387003,33.42406240587059,1,0.5815231100482775,True
664858016845022208,130.89411527869552,0.36746404,21.07835247421276,0.15188597,5.003443873014158,0.41193423,12.14622,-36.861765382543865,0.41676626,-12.56923402953737,0.3248625,19.538418,21.2985,18.153639,3.1448612,1.7600822,1.384779,405.47836,,,1.0610356,1.2042425,3.3887885,204.63509148942296,33.662679456512116,1,0.2950921834896249,True
664916570133718272,130.51350767216675,0.13670315,21.172575343054724,0.07106217,5.429402709782422,0.16297328,33.31468,-36.309127627395966,0.16914907,-13.235002882056785,0.12377833,18.12212,20.08352,16.830679,3.252842,1.961401,1.291441,712.5591,,,1.0898566,0.41692737,1.884016,204.38772675242217,33.358730836885165,1,0.8113186451729076,True
666423416460418048,129.32820985892792,0.07143201,23.78776113500048,0.049799815,5.531176540935993,0.08579852,64.46704,-43.200055244546995,0.08148035,-19.48689968974483,0.058678266,17.192497,18.78852,15.962822,2.8256989,1.5960236,1.2296753,1128.196,,,1.0048952,0.0,0.0,201.0058960821396,33.15444138254002,-1,0.0,False
666506012974466944,129.38085087793954,0.12987876,24.25454427498459,0.09314408,3.731971244303904,0.15315227,24.367716,-31.11433162047459,0.16151628,-9.5357779404478,0.12324355,18.245703,19.94437,17.01445,2.9299202,1.6986675,1.2312527,632.40045,,,1.0730634,0.34647125,1.0915561,200.49181511951892,33.342490469993386,-1,0.0,False
676377978125235328,125.95883112202912,0.3718718,22.46012624053159,0.28289574,6.416359996573329,0.4281225,14.987206,-34.9019838621568,0.43048355,0.9396015720045658,0.3284106,19.886204,21.199116,18.456953,2.7421627,1.312912,1.4292507,251.32214,,,1.0327251,1.033465,1.113359,201.31925198402791,29.794095507657868,-1,0.0,False
678010443654576128,126.9768637533242,0.15870562,23.258795973986164,0.11948076,4.904904880244782,0.20137094,24.357561,-27.911701128798057,0.18336903,-10.913519535598098,0.1366023,18.442,20.122337,17.1969,2.925438,1.6803379,1.2451,606.8434,,,1.0395068,0.47338423,1.4700924,200.79924761267475,30.94150806591017,-1,0.0,False
676354961400512128,125.71071556944348,0.0136453705,22.172990086765328,0.009235642,4.406778898826464,0.0148304375,297.14423,-22.331429733575742,0.016230842,-13.725561933467368,0.011097357,12.360835,12.772751,11.786664,0.98608685,0.41191578,0.57417107,4460.9893,4.9802146,0.9492462,1.093314,0.070539236,6.7929583,201.54260494789727,29.481933475884148,-1,0.0,False
677825317680628608,126.61673580866704,0.08562878,22.56361226568447,0.055375982,3.1367623686849297,0.10084683,31.104225,-36.771497430938176,0.095641434,-9.79886288039829,0.06588619,17.408743,18.767214,16.240837,2.5263767,1.3584709,1.1679058,1004.7808,,,0.9620994,0.0,0.0,201.4383733177786,30.401939940073714,-1,0.0,False
677976049556026112,127.64071315529353,0.17858532,23.274902424095657,0.11801841,3.602033527248711,0.1996589,18.040936,-45.68604259013835,0.2114707,-21.49114046376887,0.16055076,18.612383,20.017626,17.442385,2.575241,1.4052429,1.1699982,541.07715,,,0.9347305,0.0,0.0,201.00944761640716,31.52450575316936,-1,0.0,False
678119814998973056,126.47446273262942,0.022894649,23.27897999749023,0.016974375,3.0297885026956703,0.026443865,114.57434,-21.76970230357238,0.028960675,-9.152420930067729,0.02174633,10.390499,10.521386,10.144883,0.376503,0.13088703,0.24561596,2408.3647,67.868286,0.40898693,0.8804495,0.1957255,45.946636,200.60422813760096,30.511020872383057,3,0.8861195380337431,False
684621669633010176,134.7210280954604,0.18615608,19.992003897584276,0.14826004,6.599854939126841,0.21555185,30.61841,-46.94679798649295,0.25735658,-15.08952691384156,0.19713135,18.35703,20.081352,17.048557,3.032795,1.7243214,1.3084736,436.51904,,,0.8902249,0.4218182,1.1996756,207.34448799652031,36.68267596306497,-1,0.0,False
684675378200250368,134.79530287907065,0.28946665,20.414468414572383,0.22510062,4.087565184289876,0.3332289,12.26654,-22.2159180685539,0.36011693,-1.0225260357903505,0.31720987,19.144485,20.777313,17.777561,2.999752,1.6328278,1.3669243,349.30817,,,1.1834999,1.5568302,5.475174,206.8756742997922,36.88849659457649,-1,0.0,False
684781476776379008,135.0644480715067,0.20752844,20.729273633273408,0.14333406,3.2047727668456565,0.25372964,12.63066,-32.54801317592265,0.24835932,-12.871321921219238,0.16688426,18.835064,20.224796,17.611296,2.6135006,1.3897324,1.2237682,439.98853,,,0.9849478,0.0,0.0,206.6060765628557,37.22954066844374,-1,0.0,False
684940910258196352,134.31101861914144,0.017345592,20.92966545646904,0.008509166,4.662244212985926,0.019316223,241.36418,-29.83372486370036,0.02146628,-27.42062099539267,0.015572865,13.870168,14.555624,13.071869,1.4837551,0.6854563,0.79829884,7052.1855,45.693993,2.7035503,1.0646253,0.0,0.0,206.08320463893125,36.628426747231565,-1,0.0,False
684983305879380736,135.14789515678683,0.052649178,21.065503424117793,0.04012196,3.116055415582672,0.066450424,46.892933,-31.70356909414583,0.06699123,-14.422526258158634,0.051165704,16.496376,17.747042,15.377813,2.3692284,1.2506657,1.1185627,1236.5042,,,0.9945121,0.0,0.0,206.2375266030431,37.41182017286183,-1,0.0,False
684988219321943936,134.81367687172974,0.095076874,20.978176352177123,0.06486382,5.63709252813864,0.108969085,51.731117,-41.24778976740231,0.10680218,-13.123308850650885,0.08255576,17.614504,19.421656,16.33922,3.0824356,1.8071518,1.2752838,788.34436,,,0.9732647,0.0,0.0,206.21542378670108,37.08833265876405,1,0.16649088437066223,True
685099068133982336,134.73638593982045,0.020907635,21.77191897977236,0.012575549,3.3273085122631834,0.025084468,132.64418,-26.13192996837636,0.026098616,-13.709475054706552,0.018425334,11.5481205,11.918892,11.013864,0.90502834,0.3707714,0.53425694,4643.296,14.537831,0.39144006,1.0372761,0.14498068,26.886152,205.24209447035508,37.27226822443464,-1,0.0,False
685692112921971584,133.35414344694524,0.12489914,20.99805921234194,0.060282778,3.5518258975685737,0.13671508,25.979767,-26.588875983374244,0.1550404,-22.42050269531668,0.098587535,17.717594,19.277864,16.509296,2.768568,1.5602703,1.2082977,830.8215,,,1.0587131,0.42352542,2.9762037,205.64344274159777,35.80549948127996,0,0.9172003086518148,False
685708158920145408,133.5790318996874,0.22254926,21.359802943579652,0.11808942,4.163030201886322,0.25579098,16.275126,-29.542792956413603,0.2701653,-18.381581482249587,0.18386887,18.809036,20.544167,17.538467,3.0056992,1.7351303,1.2705688,439.86682,,,0.9862782,0.0,4.1184398e-15,205.30416874677948,36.12081464526921,-1,0.0,False
