source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,phot_g_mean_flux_over_error,radial_velocity,radial_velocity_error,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,l,b
661329791405666048,130.8597224128859,0.014797791,19.683716647159702,0.0062333597,4.43741556156841,0.017268555,256.96506,29.460638542721355,0.018510336,-21.430227405301483,0.014213111,13.235392,13.771828,12.54706,1.2247677,0.5364361,0.6883316,9597.84,85.38906,1.4708871,0.94629014,0.0,0.0,206.19472441240123,33.161455333325144
661359061606102016,130.80509665693998,0.19450165,20.00441984523049,0.089851215,5.695872440928407,0.23803025,23.929195,-36.09199118348097,0.26281106,-14.065948639340291,0.1989034,18.481003,20.458548,17.146425,3.3121223,1.9775448,1.3345776,648.83466,,,1.0599561,0.82453287,5.5414243,205.81369544166287,33.22325781606994
661377276564035456,131.28318526788334,0.072089635,20.174754482128026,0.03622413,6.339616181932989,0.08392768,75.53665,-16.67568237667346,0.083752945,-23.48278771706015,0.06251925,17.221348,18.801584,16.01583,2.7857552,1.5802364,1.2055187,1296.4196,,,0.9842102,0.0,0.0,205.80482654866444,33.7034243579008
661388168601109760,131.1065802881259,0.035895653,20.165014347273594,0.016775396,3.262145685426197,0.045122746,72.29492,15.317502312288084,0.047370948,-9.309778926018508,0.02936436,15.569782,16.46456,14.602068,1.8624916,0.8947773,0.9677143,2660.5781,,,1.130116,0.13128361,3.276266,205.74832084996257,33.54416919474498
661401225301656192,130.39079214876287,0.020524248,19.969028435862654,0.010331726,5.50070087444793,0.023306465,236.01608,-36.38555541453016,0.024137616,-13.583860005404585,0.017363543,11.505991,11.889026,10.959602,0.92942333,0.3830347,0.5463886,1876.1553,34.501698,0.33694863,1.0030555,0.13677897,27.68805,205.69440403515907,32.845308286396424
661407375694800000,130.7362788857469,0.063085854,20.071638163311064,0.028308429,5.45026454002424,0.079013266,68.9791,-35.91553242697735,0.09059696,-12.66571916798504,0.07003483,16.700964,18.315378,15.475431,2.8399467,1.6144142,1.2255325,1135.6809,,,1.0732416,0.13667771,1.0752184,205.7118089409302,33.18543610719523
661413800965826816,130.22397139856002,0.05492938,19.998881959728767,0.03398385,5.348492869420503,0.06529026,81.91869,-35.80720968570132,0.0668452,-13.781631127316068,0.044517957,16.455452,18.068047,15.182517,2.8855295,1.6125946,1.2729349,1031.583,,,1.0773642,0.17853974,1.8410112,205.59710680275342,32.708276287022265
661419264165477504,130.09280502885142,0.02052262,20.106698471458696,0.013934463,5.394767143502848,0.026301121,205.11548,-36.069675234337325,0.025133004,-13.044343181128992,0.018088032,9.960863,10.211763,9.554463,0.6573,0.25090027,0.40639973,3248.8054,35.676105,0.38777626,1.0125248,0.14780357,23.084253,205.4266359889455,32.62945283254549
661449225856052992,130.63946976899823,0.04765023,20.32583787074606,0.020141462,7.8678104694371545,0.057033237,137.95132,-8.991121469394688,0.057982303,-31.318103004793674,0.04893181,15.93413,17.26292,14.799231,2.4636898,1.3287907,1.1348991,2085.3887,,,1.0259483,0.0739531,0.67637765,205.38925281521284,33.18640210917671
661454345457069440,130.49976179004338,0.22242653,20.43958578701687,0.10083817,3.196909211464951,0.2525422,12.658912,0.5070508323991434,0.27099136,4.417853815870473,0.18766929,18.637434,20.254925,17.471865,2.78306,1.6174908,1.1655693,443.71893,,,1.0805689,0.62630534,2.2218213,205.20849389669198,33.101651612052564
661463652651072512,130.70929329567718,0.5125138,20.622095588984184,0.22194551,4.631385920888235,0.5986262,7.7366905,-6.551677580060881,0.63661325,-6.976354009752864,0.42175648,19.935228,20.768734,18.594662,2.1740723,0.83350563,1.3405666,266.3888,,,1.1130028,1.9478029,5.895324,205.082056081328,33.34787546403298
661473105873961344,132.18092815424745,0.11356576,19.672959033187407,0.059770804,4.262541125044459,0.14572424,29.250734,11.726919873712289,0.14348972,-12.293925278346705,0.10045703,17.933205,19.449696,16.738596,2.7110996,1.5164909,1.1946087,908.537,,,1.0306396,0.16073203,0.38006154,206.72077271428887,34.326114155435
661483241996763904,132.36950940489416,0.6102827,19.878072402934905,0.29959244,5.785055946499656,0.64747804,8.934752,-8.134339545780605,0.71660066,-1.3593467325372042,0.5422898,15.542836,15.666651,14.784869,0.8817816,0.12381458,0.757967,428.64276,,,24.325176,4.6909323,4309.753,206.56033351966462,34.5628788211526
661484341508353408,132.05341824434907,0.016699854,19.675884971644955,0.009131458,5.986875011534322,0.021014346,284.89465,-5.165496449578282,0.021745471,9.146879563550366,0.01860714,9.00734,9.265086,8.357821,0.9072647,0.25774574,0.64951897,2876.96,-59.377686,0.29979354,1.0085384,0.08567669,8.6105995,206.66770529034926,34.214305418669056
661489529828846592,131.90461331005264,0.016895503,19.795348968095826,0.008774172,3.5538465989090304,0.019879362,178.77066,13.611786379300089,0.019664587,-2.312484693312332,0.01532164,9.162589,9.382426,8.786377,0.5960493,0.21983719,0.37621212,5390.189,,,0.997386,0.084916055,9.739819,206.47413083902603,34.12354081151675
661524439322998912,132.31687696589813,0.023307582,20.138248401944775,0.011981766,3.236051220254729,0.0274548,117.86832,24.346717244547996,0.026495524,-54.073007914562936,0.0194654,14.806658,15.548617,13.962349,1.5862684,0.7419596,0.84430885,4176.123,-81.57776,4.578403,1.0754226,0.0,1.9589536e-15,206.24263225721094,34.60437914440572
661548589923161216,132.1292020460072,0.17218985,20.1212399194501,0.0847869,3.6639951734052123,0.20199616,18.138933,-25.057959208959424,0.21047221,-18.33443226384587,0.1515143,18.509119,20.073772,17.276417,2.7973557,1.5646534,1.2327023,673.7885,,,1.0078489,0.23194179,0.4060307,206.18992206158964,34.432759212469534
661554882051160576,131.7348896951527,0.075690076,20.022877261460728,0.037207153,3.3300091690584854,0.090237126,36.90287,0.9939601254082016,0.10081349,-43.95425742257502,0.0796516,16.92121,18.186325,15.816341,2.3699837,1.2651157,1.1048679,1470.649,,,0.98095477,0.0,0.0,206.15020769402238,34.05096654429225
661575360454159616,132.2242525510532,0.17672414,20.268888396461897,0.08197981,3.3607084140278642,0.20542486,16.359795,-78.98340842394533,0.20707187,-90.61574949331217,0.13938129,18.46176,19.738981,17.338005,2.4009762,1.2772217,1.1237545,636.3489,,,1.0155011,0.0,0.0,206.05767737032613,34.566474789346394
661579483622548096,132.14763410882568,0.48765564,20.32108179321173,0.2236382,6.670137289628717,0.5259536,12.681989,-60.90825664064502,0.6046036,-13.519381080498153,0.38309023,19.807528,21.338076,18.392635,2.9454403,1.5305481,1.4148922,250.27837,,,1.047739,1.6647002,3.4128344,205.96870745797557,34.516300629839876
661611055927607552,132.9615928696929,0.40571785,20.294137925732553,0.21278284,3.1823701408999265,0.47917867,6.6413016,-8.616945700125093,0.51566637,-25.493165587065196,0.34636065,19.773478,19.810606,19.775253,0.035352707,0.03712845,-0.0017757416,289.12708,,,1.0807245,0.49286705,0.30822876,206.3111076049976,35.22660994733081
661690014606042240,132.79318847103818,0.46375412,20.761436088850346,0.23355778,3.158294329051206,0.52992177,5.9599257,6.415154595987801,0.59323543,-8.081605913343333,0.36168122,19.74347,20.59172,18.464298,2.1274223,0.84825134,1.279171,269.41803,,,1.1376773,1.52135,2.9987335,205.70737598331198,35.2328033091565
661690736160492928,132.64680158634985,0.09238145,20.71038032792609,0.046621133,5.527622396620102,0.112285316,49.228363,-38.98039639942442,0.11729521,-13.387577174165422,0.07586083,17.427797,19.192507,16.1638,3.0287075,1.7647095,1.263998,958.55536,,,0.9934652,0.0,0.0,205.71112113448893,35.08672081488557
661709530937179008,132.37859667973188,0.015083953,20.906382955765523,0.008495954,4.743629335030746,0.017956518,264.17313,33.48660316465709,0.019635163,-63.29228021890801,0.01560056,11.921634,12.323401,11.354725,0.96867657,0.40176773,0.56690884,4788.214,-25.214863,0.4061643,1.0061727,0.082525365,10.279716,205.38438168891327,34.91456372357186
661721591205729920,133.05888949595877,0.08049429,20.93587062920879,0.039323445,4.212654518237682,0.09480815,44.433468,40.064496861993106,0.10024038,-23.04404012301212,0.06686407,17.195612,18.579403,16.042637,2.536766,1.383791,1.1529751,1158.5754,,,1.0402023,0.0,0.0,205.60516084169186,35.52458504593633
661741794732021248,133.05451286742453,0.16678427,21.22132254140634,0.09108697,3.0842302203072784,0.18914457,16.306206,6.085505302856273,0.20227565,-30.70089794373842,0.15828443,18.611732,20.058268,17.463972,2.5942955,1.4465351,1.1477604,566.9665,,,0.9992407,0.0,0.0,205.2716661011593,35.61353656647254
661762994690129792,131.56526090025793,0.22167172,20.480365338465173,0.11144174,3.7970500321461262,0.26737383,14.201278,-10.91169552980946,0.28236213,-10.490931912234654,0.2179667,18.93754,20.845535,17.781746,3.0637894,1.9079952,1.1557941,534.78314,,,1.0497984,0.0,0.0,205.5656006573735,34.05544359888689
661767908133234048,131.39949193232263,0.30260405,20.40576676992547,0.1700909,3.358743682794889,0.3652404,9.195981,-9.52011323173593,0.35934374,-28.255495764806184,0.31217927,19.386734,20.897182,18.133839,2.7633438,1.5104485,1.2528954,362.52902,,,1.0358295,0.66731787,1.0546731,205.58747036784385,33.884087205475836
661782412238768256,131.4747053908188,0.15771982,20.693120163062265,0.07842501,4.81968083572427,0.19431025,24.804049,-51.03162021426712,0.19964331,-4.499321383687256,0.15270726,11.791981,12.105649,11.308985,0.79666424,0.31366825,0.482996,1782.0911,-2.024106,1.7685483,9.327824,1.329943,2737.7964,205.2893897638128,34.04661114037668
661782721476408960,131.48512461566813,0.03590645,20.719106939766487,0.01779984,6.988563408581553,0.045534376,153.47885,-32.54918018802013,0.04681985,-151.1927784090574,0.035973456,15.581502,16.963898,14.427314,2.536584,1.3823957,1.1541882,1849.748,50.9922,5.7971926,0.9965248,0.0,0.0,205.26372852333222,34.06445222845761
661861950736607744,131.47190409382782,0.021804148,21.03802124654393,0.0098893065,5.3398424170291205,0.024763849,215.63055,-38.11519785038519,0.024304755,-22.091902740309447,0.017489929,11.699397,12.123646,11.105738,1.0179081,0.4242487,0.5936594,1510.4642,26.928017,2.0512965,1.2632879,0.13027215,26.249159,204.89532620079564,34.1583829133048
661923940001830656,132.50447673031556,0.024686858,21.093752534561407,0.013204054,3.5209866682640323,0.029041933,121.23803,-0.6856694925319018,0.029453821,-16.273348123277454,0.019944713,10.355128,10.584192,9.972067,0.6121254,0.22906399,0.3830614,3339.0247,-1.270265,0.6481152,1.2534804,0.17347963,43.425568,205.21523584538673,35.08696055223544
661930605790264192,132.5305778484705,0.054234147,21.27194745872184,0.028485589,7.273994701910264,0.066525884,109.34082,39.2538234634651,0.067460805,-42.33299277836824,0.045748644,16.60887,18.363022,15.351372,3.01165,1.7541523,1.2574978,1343.74,,,0.98357356,0.0,0.0,205.01888849757987,35.16793860342864
661930640150001792,132.55076745752325,0.041588098,21.275165449930903,0.021512788,5.836686227428978,0.050294798,116.0495,134.42820204255835,0.050574765,-44.94328269797147,0.03439501,16.062035,17.33505,14.936474,2.3985767,1.273016,1.1255608,2230.0808,,,0.99323666,0.0,0.0,205.0226271764468,35.18677947589747
661945582340412032,132.28206929124556,0.43246946,21.310912801065275,0.24214959,3.1808536769132356,0.53206116,5.978361,3.6677309449413293,0.52257705,-4.383529281826654,0.40075573,19.848143,21.077301,18.595587,2.4817142,1.2291584,1.2525558,259.29584,,,1.0335153,1.5037392,2.8178926,204.88209589244718,34.961550606832404
662002383284460928,132.21647774471626,0.1636318,21.667686175280263,0.08036652,3.2223599555078444,0.19558264,16.475695,-4.770451099787358,0.20095505,21.59077073029353,0.12886876,18.17938,19.733795,16.941765,2.7920303,1.5544147,1.2376156,715.1595,,,1.067314,0.5079786,2.6857343,204.44585802620705,35.018876581553926
662023170925293184,132.3063083976949,0.28203982,21.842070475498378,0.1595586,6.688362485124695,0.37197137,17.980852,36.31608742707827,0.3547177,-10.787414781099667,0.24564582,15.944873,17.133204,14.712689,2.420514,1.1883307,1.2321835,283.29776,,,8.659323,2.3945792,685.9083,204.27652153040935,35.15367423690109
662051861308413312,126.36743585597809,0.058882207,17.269814779475528,0.038827673,5.365968121604636,0.06994655,76.71526,-20.015644061339223,0.075021036,-7.576395098174274,0.057130795,16.780169,18.208637,15.609782,2.598855,1.4284687,1.1703863,1810.1887,,,1.0382402,0.0,0.0,207.0293383851154,28.317678500498264
662104912744449792,126.18825325321093,0.040596463,17.44569525194859,0.025285887,4.1397033861968096,0.049238186,84.07506,35.41609760450092,0.053753495,-41.86862665517136,0.03702167,15.872037,17.191336,14.730678,2.460658,1.3192987,1.1413593,1894.8727,,,1.0468954,0.07836966,0.73484397,206.77146401369671,28.224931157508784
662136145746459136,126.48374188638721,0.048499685,17.6640155316128,0.03288147,3.452471897757185,0.055673484,62.01286,-23.647554787753695,0.060571466,-5.899466953284948,0.042208012,16.501785,17.721447,15.413382,2.3080654,1.2196617,1.0884037,1984.1301,,,1.0009705,0.0,0.0,206.66050138835217,28.567722544597
662173838379356416,127.35323875232159,0.019999202,17.769075606364442,0.012182067,3.2595017780914834,0.023102552,141.0884,-13.968276956099519,0.024301078,-8.422011698984427,0.016480463,14.212546,14.868586,13.438733,1.4298525,0.65603924,0.77381325,5802.4316,35.16856,3.139248,0.96842575,0.0,0.0,206.89951376776816,29.37600979715201
662207854520363520,127.76112302498593,0.019762699,18.031651093721933,0.014601246,3.9775482086372635,0.024179086,164.50366,1.4531113745437123,0.024122246,-27.424286622294893,0.017297173,14.223539,14.915477,13.417801,1.4976759,0.69193745,0.80573845,4526.581,-18.587336,2.6563299,0.955763,0.0,0.0,206.78276029496607,29.833495639486742
662330931103264000,125.76918671299106,0.026962388,17.882125629358725,0.016883157,4.892429849956844,0.033293795,146.94719,-6.412357821961535,0.03270048,-8.851569813445908,0.021563696,11.119502,11.421474,10.652064,0.76941013,0.3019724,0.46743774,3795.3203,-25.013079,0.377009,1.5474187,0.20083617,65.02988,206.1436021741805,28.016881406069917
662334294060503424,125.61604134292976,0.14298548,17.915644349137857,0.08548249,3.3340932375642804,0.16341847,20.40218,2.2768956324347407,0.15839984,-2.5582967180877514,0.103687,18.010006,19.505215,16.8389,2.666315,1.4952087,1.1711063,790.4634,,,1.000536,0.0,0.0,206.04714347859002,27.893990838272174
662351581305986688,126.05967519903957,0.08654255,18.039721527724847,0.056127816,4.092025686295015,0.09704722,42.165306,-11.189986572843182,0.10868893,-13.774473044904418,0.07887194,12.024038,12.414286,11.4622755,0.95201015,0.39024734,0.5617628,2186.0486,26.176056,2.2997856,6.0444136,0.74967927,821.4961,206.09355100716311,28.331919805385247
662396145886461952,125.58316151102738,0.083869435,18.25216096464715,0.05577131,6.660229267221019,0.1106349,60.200073,-2.435381547326191,0.103148654,-19.320752944519757,0.071854375,17.132032,18.918737,15.851355,3.0673828,1.786705,1.2806778,1064.9163,,,1.1019456,0.2755873,2.2328317,205.68013743716898,27.989386743685248
662406144570333184,125.37636713335706,0.04436955,18.304012961451214,0.027360262,3.2017075619312534,0.053736318,59.581818,4.369167117307119,0.048908625,-0.18631284510848872,0.03405068,16.076082,17.070053,15.082284,1.9877691,0.9939709,0.99379826,2226.7078,,,0.97978014,0.0,0.0,205.54371486260243,27.825948208702915
662434938031067136,125.62381233464843,0.016558163,18.428674924661465,0.010564911,5.992899487301126,0.022983303,260.75015,-17.796452432199406,0.019667959,-17.38986979315968,0.014264739,13.539199,14.278963,12.679969,1.5989943,0.7397642,0.85923004,3220.673,28.32242,2.1165814,1.0573623,0.0,0.0,205.51023587082418,28.090175797889415
662452044883308800,126.63346294650982,0.27860156,18.2770600626637,0.1611138,4.619065312065226,0.3477676,13.282046,-22.327575565472326,0.3360197,-9.67852685945622,0.23731385,18.99268,20.595896,17.727787,2.8681087,1.6032162,1.2648926,495.58478,,,1.0032198,0.0,0.0,206.0704841367654,28.92620537387666
662510976131897216,126.75552747581978,0.050450318,18.884848767259932,0.033871133,5.993468651016183,0.058916107,101.72887,-43.003439415181674,0.06418797,-19.745649495173524,0.04538259,16.535181,17.902487,15.388733,2.513754,1.3673058,1.1464481,1567.5262,,,1.0255427,0.0,0.0,205.47064569350377,29.25490195536047
662517225307811328,127.0057784553394,0.35403478,19.059069068592688,0.22685474,3.833753537512529,0.43289143,8.856155,9.680212227704313,0.38896194,-14.322365661754837,0.2700952,19.693268,21.120073,18.447191,2.672882,1.4268055,1.2460766,271.35742,,,0.9971134,0.0,0.0,205.38178544305703,29.538389932363458
662551039586750592,126.37031624546304,0.04439525,18.99883772067135,0.027776925,4.140801485758822,0.050662298,81.7334,-3.5255710436415915,0.05149078,-4.990742554220624,0.03484396,16.04412,17.233213,14.956565,2.2766485,1.1890926,1.0875559,1684.9967,,,1.0792669,0.120611,1.3946831,205.1985482037994,28.956194586773943
662558255131803264,126.53415985123885,0.016461575,18.92578576889847,0.010306637,3.691613972253226,0.018570844,198.78546,-55.92845786841954,0.021408493,3.1049903396057976,0.01378773,13.714671,14.2611885,13.020832,1.2403564,0.5465174,0.6938391,5436.532,65.41101,2.4342592,0.9654112,0.0,0.0,205.34038480559798,29.074356201980482
662592576213405184,127.94978939531532,0.16159995,18.267942215130333,0.11423108,4.197912942743715,0.19604467,21.413044,-18.7856726577004,0.19306913,-0.36530566034316386,0.14232229,18.385002,20.195347,17.136806,3.0585403,1.8103447,1.2481956,578.7093,,,0.9737454,0.53417253,1.7955403,206.60434251215847,30.086637320799078
662596257002667008,128.04993304922047,0.06678585,18.40132707133273,0.043420833,3.1997194158227895,0.07513332,42.58722,25.17311468068498,0.08517996,-1.9502259378686997,0.06261971,16.796059,17.985327,15.72074,2.2645864,1.1892681,1.0753183,1382.9417,,,0.962481,0.0,0.0,206.5005155453409,30.223634390918328
662597322154571264,127.90355456209178,0.0808144,18.36248782870734,0.05522283,4.645322052444038,0.09969259,46.596462,-17.519834983849673,0.10180229,-21.770245180888562,0.073563375,17.238434,18.647406,16.05586,2.591545,1.4089718,1.1825733,1122.3807,,,0.95633554,0.0,0.0,206.48411561233775,30.080096009422974
662598864045392256,128.00452064075733,0.44134423,18.406320496994795,0.30231306,3.3670480388698,0.48335242,6.966031,-17.855558559828815,0.5449621,24.462409308816216,0.44274792,19.699541,21.167448,18.420116,2.7473316,1.467907,1.2794247,235.60602,,,1.088577,1.5788511,2.6018944,206.47706320733334,30.185282620478503
662646039966517248,128.09139922871165,0.19509578,18.742105550792658,0.13927153,3.361454954487569,0.23313639,14.418406,0.9871086877232305,0.24487124,-78.05756475731808,0.17577046,18.807302,20.448664,17.564568,2.8840961,1.6413612,1.2427349,450.70474,,,1.0169928,0.0,0.0,206.14881765504273,30.3832453828005
662675971593766016,127.69612407402836,0.4928316,18.794513412482143,0.5032979,3.6178313443544954,0.64764327,5.5861483,-12.066851747714466,0.71873564,1.6079578923161413,0.7309107,19.379454,,,,,,164.41931,,,0.9494503,0.0,0.0,205.93655851158363,30.05283108178947
662707101518482048,128.1829998090053,0.0879032,19.06496816765416,0.062415846,3.706353606670458,0.11061421,33.50703,-37.878542242142885,0.1045241,-47.10820578687717,0.07354788,17.459644,18.919138,16.280392,2.6387463,1.4594936,1.1792526,959.72125,,,0.99498236,0.0,0.0,205.83493532597043,30.579661353520773
662721051572214912,127.65765590574112,0.101267874,19.15429103737261,0.06385193,3.442705761866296,0.1168286,29.468006,38.724978193393504,0.12905392,-44.68899608729271,0.08443963,17.644413,19.090542,16.47173,2.6188126,1.4461288,1.1726837,1170.6893,,,0.97398055,0.0,0.0,205.53321448107883,30.147675365469773
662736272936141312,128.74193145890897,0.061254364,18.983521297576416,0.044865668,5.806721082210817,0.06616169,87.7656,-1.8188232123618715,0.07498307,-8.692485674876712,0.051892366,16.500689,17.901196,15.335283,2.5659122,1.400507,1.1654053,1496.4895,,,0.8973918,0.0,0.0,206.1425582883319,31.044463522064678
662750738385922560,128.48663231676792,0.11711471,19.04310067636047,0.08724967,4.087261401781319,0.13730556,29.767632,-38.98938320478541,0.13008632,-33.82222013295584,0.10173308,17.913652,19.698826,16.657684,3.0411415,1.7851734,1.2559681,699.61084,,,0.9389547,0.0,0.0,205.97752249496025,30.84007785677548
662776576909207168,129.01367256253226,0.087007344,19.424598891766873,0.066081814,5.22486152234612,0.115821466,45.11134,-35.27763374611148,0.10616455,-12.200184971569604,0.0754039,17.564384,19.295158,16.31269,2.9824677,1.7307739,1.2516937,770.75385,,,0.99535847,0.0,0.0,205.766048521453,31.440416173541514
662801178481739264,129.056454197768,0.29090136,19.666273129153275,0.20451282,7.900027891562059,0.35333946,22.358181,31.124933270440366,0.37372532,-16.273585556686996,0.2545863,19.343819,19.45447,18.932959,0.5215111,0.110651016,0.41086006,299.8644,,,1.0515703,0.0,0.0,205.51706923951178,31.562753813519677
662838355718539392,128.31890907886103,0.09458452,19.769489909911513,0.061702423,3.014645009453664,0.102184005,29.502123,-47.46119877001826,0.10917709,-19.08569786159078,0.082387134,17.28628,18.632627,16.159071,2.4735565,1.3463478,1.1272087,1197.6255,,,1.0911,0.27696007,1.8942287,205.1203935863173,30.94816784121752
662846636415528576,128.66949139202148,0.083502226,19.716271504218337,0.055674847,3.0179581276853678,0.096560456,31.254599,21.117732076423508,0.111246966,-47.717387802653874,0.08056456,17.145838,18.451607,16.016676,2.4349308,1.305769,1.1291618,876.9497,,,1.142374,0.23785989,1.4964929,205.31322527650073,31.238768110406806
662854985831934848,128.80117355500164,0.020165868,19.850100537958692,0.014855869,4.638003242671076,0.02448927,189.38919,-3.8290527487562347,0.024087654,-18.16911270077856,0.016486773,11.495814,11.858296,10.969043,0.8892536,0.36248207,0.52677155,2734.1558,-27.997734,0.7667286,0.964311,0.12700073,18.782322,205.21691206883628,31.401538783645638
662875292438024320,127.26045860926558,0.017457617,18.93642639058101,0.0111014135,7.735073169665569,0.019744994,391.74857,-7.28018815625529,0.019727275,-25.3485741130952,0.013680587,11.536488,11.981163,10.927,1.054163,0.44467545,0.60948753,4977.1743,-59.03988,0.44331175,0.98582244,0.119399,23.112444,205.61292136982178,29.71911979033035
662876529388599168,127.41047392879864,0.015083813,18.995327794011544,0.009358591,7.7003452771473055,0.016600993,463.8485,79.67010889575755,0.016238347,-31.93571176949269,0.01092092,13.27376,14.067229,12.398232,1.6689968,0.7934694,0.8755274,5807.1562,26.090925,1.1662096,1.0149188,0.0,0.0,205.60822932532417,29.872678468634483
662888276121758720,127.3138777806214,0.22242574,19.16146781878426,0.13906907,3.5975907799300026,0.2622698,13.717136,-4.014230464799029,0.24895757,-9.692191043398791,0.17835684,18.956982,20.57957,17.64866,2.93091,1.6225891,1.308321,548.2442,,,1.0293269,0.46325034,0.99350643,205.39167657302093,29.84687413966021
662888898894332800,127.34616633034953,0.018154617,19.212329700514495,0.011782043,4.321426808994594,0.020385573,211.98457,-17.558168404722906,0.02111461,4.567377297595402,0.014259044,14.136597,14.884732,13.29799,1.5867424,0.74813557,0.83860683,5174.721,30.285696,2.2112918,1.0600505,0.0,0.0,205.3494371610423,29.89351374088757
662924014546896000,127.70778376640476,0.020102376,19.519569480666984,0.012824152,4.728075623071186,0.02352846,200.95134,-23.02066192534739,0.024775092,-6.985833309347754,0.017216621,11.497641,11.843458,10.985235,0.85822296,0.34581757,0.5124054,3205.5728,34.02049,0.4170124,1.0858976,0.1478741,35.906075,205.15735488087304,30.32150041630353
662954697793212544,127.08509922939623,0.038017306,19.434421750030832,0.023354646,4.997051847871608,0.042003646,118.967094,-34.95833489446134,0.04071541,-8.864241367849203,0.029874053,15.751907,16.92081,14.6829405,2.2378702,1.1689034,1.0689669,1962.9531,,,0.9458736,0.0,0.0,205.0091438649945,29.742349862979502
662967578398191488,126.6594486614247,0.17810905,19.48170247776153,0.111986,4.525486495036096,0.20746352,21.813408,-21.723730648758462,0.22106384,-15.76813089514216,0.13730606,18.743996,20.615305,17.458433,3.1568718,1.8713093,1.2855625,586.2019,,,1.0210611,0.45922422,1.1730126,204.79426629638903,29.384053252983314
662972388761655040,126.91506790790415,0.037245642,19.605156215778983,0.02309353,3.2519486165618092,0.04055005,80.19592,-7.912190122941523,0.043607764,-18.618404156872362,0.029633088,15.72815,16.681892,14.766868,1.9150248,0.953742,0.96128273,2977.5698,,,1.0499693,0.0438592,0.25788212,204.7599270910889,29.65308315594235
662974278547301632,127.01073762382535,0.39006802,19.660340974879688,0.25274825,3.394623656778556,0.4505926,7.533687,9.637956979782583,0.45598185,-22.32603075926973,0.29855314,19.607044,21.269094,18.292072,2.9770222,1.6620502,1.3149719,329.86105,,,1.0118172,1.0894566,1.7432623,204.7372134514197,29.75688866983025
663002663987903872,126.96216131255922,0.02994879,19.80571197087821,0.017994326,5.48408477158727,0.03625972,151.24455,-33.79435145858639,0.032421935,-14.055783764905147,0.023104053,15.080159,16.205997,14.025124,2.1808739,1.1258383,1.0550356,1957.4031,40.505924,3.9172134,1.0754827,0.0,0.0,204.56194188178023,29.765412628624215
663062067679240832,128.52660827879805,0.23197883,20.12641738087126,0.14520735,3.181058943085852,0.27544114,11.548962,3.7750410343092637,0.27077913,-13.405808351688352,0.19289652,19.177645,20.630789,17.924215,2.7065735,1.4531441,1.2534294,421.6853,,,0.9705629,0.0,2.0839808e-15,204.80878182372234,31.255288988804907
663097973605221248,127.70880021599744,0.02877114,20.05565496324972,0.019114142,6.780771710685329,0.034240574,198.03325,-40.41099584026834,0.033005066,-54.087342690307345,0.024314353,15.435776,16.66596,14.308757,2.3572035,1.2301846,1.1270189,2830.1995,31.62985,8.446907,1.0061889,0.0,0.0,204.57558810030918,30.51041015006803
663108457622542080,127.37809922008336,0.12699269,20.140495742860498,0.07595649,3.0070321326236344,0.13684973,21.97324,3.904359363224704,0.14941461,-38.367922838033905,0.09468283,18.038427,19.543406,16.835888,2.7075176,1.5049782,1.2025394,801.2593,,,0.9973577,0.0,0.0,204.3580068708016,30.248849373286507
663227651554466432,124.91028273723326,0.09367697,18.623696081884685,0.074958645,4.014998069898519,0.12130669,33.09791,-10.617429121486845,0.11643104,-12.12638898149612,0.08735785,17.517757,18.940361,16.342173,2.5981884,1.4226036,1.1755848,1076.8616,,,0.9687932,0.0,0.0,205.02444070934922,27.532381768145157
663241051852402560,125.00972360852936,0.3363369,18.891806299550275,0.2228584,4.099622523917089,0.3976496,10.309636,-4.762068329944995,0.3871068,9.865361810069144,0.25593534,16.944715,17.869625,15.750593,2.119032,0.9249096,1.1941223,144.74397,,,5.6343656,2.8242352,260.5154,204.78167840707147,27.718087408355103
663278194729569280,124.98025453641031,0.07876,19.004112881445224,0.04886259,5.351356255017423,0.09628416,55.57878,-25.617489822418868,0.09103263,-18.421278350588594,0.058779143,17.15078,18.734991,15.944691,2.7903004,1.5842113,1.206089,1038.7626,,,0.98706126,0.0,0.0,204.65205085987932,27.733031603942486
663348185517128192,126.42206554734234,0.04266755,19.585937738875884,0.028748257,4.5233379393749065,0.047471747,95.28484,-7.416122504982989,0.05495229,-8.94249877889618,0.037053417,16.179071,17.46043,15.055809,2.4046211,1.2813587,1.1232624,1098.46,,,0.9837992,0.0,0.0,204.59130549506938,29.21204430676831
663361650238136704,126.30608465249621,0.42519316,19.68406536886472,0.3330976,5.257320608719651,0.48233524,10.899723,-24.912707879204994,0.51684606,-4.866950888477279,0.44656852,19.91748,21.64405,18.560814,3.0832367,1.7265701,1.3566666,256.1956,,,1.0483803,1.2613628,1.5336052,204.44179837383473,29.144796966163444
663377082056889600,125.67905800578725,0.020757208,19.449613867372424,0.013775436,4.165548600240407,0.02414537,172.51956,-21.500973393540146,0.023753585,12.972574929458997,0.01643889,11.303232,11.606153,10.815818,0.7903347,0.30292034,0.48741436,197.84647,,,1.0920371,0.15162249,33.161755,204.45121002757833,28.509216204539953
